"SiteID","RegionCode","Region","Location","RawSite","Lat","Long","Habitat","Comments"
236,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Tenakee Springs","B22",57.77,-135.18,"Sand-Gravel",""
237,"GOA","Gulf of Alaska","southeastern Alaska, Yakobi Island, Mite Cove","B01",58.07,-136.45,"Kelp",""
238,"GOA","Gulf of Alaska","southeastern Alaska, Yakobi Island, Mite Cove","B02",58.07,-136.45,"Kelp",""
239,"GOA","Gulf of Alaska","southeastern Alaska, Yakobi Island, Soapstone Cove","B03",58.09,-136.49,"Kelp",""
240,"GOA","Gulf of Alaska","southeastern Alaska, Yakobi Island, Soapstone Cove","B04",58.09,-136.49,"Kelp",""
241,"GOA","Gulf of Alaska","Prince William Sound, Tatitlek","B01",60.86,-146.66,"Eelgrass",""
242,"GOA","Gulf of Alaska","Prince William Sound, Tatitlek","B02",60.86,-146.67,"Eelgrass",""
243,"GOA","Gulf of Alaska","Prince William Sound, Tatitlek","B11",60.85,-146.67,"Kelp",""
244,"GOA","Gulf of Alaska","Prince William Sound, Tatitlek","B12",60.85,-146.7,"Kelp",""
245,"GOA","Gulf of Alaska","Prince William Sound, Tatitlek","B07",60.85,-146.7,"Eelgrass",""
246,"GOA","Gulf of Alaska","Prince William Sound, Tatitlek","B08",60.86,-146.68,"Eelgrass",""
247,"GOA","Gulf of Alaska","Prince William Sound, Tatitlek","B09",60.86,-146.67,"Eelgrass",""
248,"GOA","Gulf of Alaska","Prince William Sound, Bligh Island","B10",60.86,-146.75,"Eelgrass",""
249,"GOA","Gulf of Alaska","Prince William Sound, Bligh Island","B03",60.86,-146.75,"Eelgrass",""
250,"GOA","Gulf of Alaska","Prince William Sound, Bligh Island","B04",60.86,-146.8,"Eelgrass",""
251,"GOA","Gulf of Alaska","Prince William Sound, Bligh Island","B05",60.86,-146.8,"Kelp",""
252,"GOA","Gulf of Alaska","Prince William Sound, Bligh Island","B06",60.86,-146.8,"Kelp",""
253,"GOA","Gulf of Alaska","southeastern Alaska, Admiralty Island, Funter Bay","B13",58.22,-134.91,"Bedrock",""
254,"GOA","Gulf of Alaska","southeastern Alaska, Admiralty Island, Funter Bay","B14",58.23,-134.92,"Bedrock",""
255,"GOA","Gulf of Alaska","southeastern Alaska, Admiralty Island, Funter Bay","B15",58.23,-134.91,"Bedrock",""
256,"GOA","Gulf of Alaska","southeastern Alaska, Admiralty Island, Funter Bay","B16",58.24,-134.91,"Bedrock",""
257,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Ushk Bay","B09",57.56,-135.63,"Bedrock",""
258,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Ushk Bay","B10",57.56,-135.61,"Bedrock",""
259,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Ushk Bay","B11",57.56,-135.62,"Bedrock",""
260,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Ushk Bay","B12",57.56,-135.62,"Bedrock",""
261,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Tenakee Springs","B05",57.77,-135.13,"Bedrock",""
262,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Tenakee Springs","B06",57.77,-135.12,"Bedrock",""
263,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Tenakee Springs","B07",57.77,-135.19,"Bedrock",""
264,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Tenakee Springs","B08",57.77,-135.19,"Bedrock",""
265,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Sitkoh Bay","B01",57.51,-134.92,"Bedrock",""
266,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Sitkoh Bay","B02",57.5,-134.91,"Bedrock",""
267,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Sitkoh Bay","B03",57.49,-134.89,"Bedrock",""
268,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Sitkoh Bay","B04",57.5,-134.92,"Bedrock",""
269,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Neva Strait, Sukoi Inlet","B57",57.31,-135.69,"Bedrock",""
270,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, St. John Baptist Bay","B53",57.29,-135.6,"Bedrock",""
271,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Neva Strait","B54",57.34,-135.67,"Bedrock",""
272,"GOA","Gulf of Alaska","southeastern Alaska, Neva Strait, Scraggy Island","B55",57.34,-135.7,"Bedrock",""
274,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, St. John Baptist Bay","B49",57.29,-135.58,"Bedrock",""
275,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, St. John Baptist Bay","B50",57.29,-135.6,"Bedrock",""
276,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, St. John Baptist Bay","B51",57.29,-135.6,"Bedrock",""
277,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, St. John Baptist Bay","B52",57.29,-135.58,"Bedrock",""
280,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Silver Bay","B44",56.99,-135.16,"Bedrock",""
281,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Silver Bay","B45",57,-135.16,"Bedrock",""
282,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Silver Bay","B46",57,-135.15,"Bedrock",""
284,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Silver Bay","B48",56.98,-135.13,"Bedrock",""
285,"GOA","Gulf of Alaska","southeastern Alaska, Neva Strait, Scraggy Island","B42",57.34,-135.7,"Bedrock",""
286,"GOA","Gulf of Alaska","southeastern Alaska, Neva Strait, Scraggy Island","B43",57.33,-135.71,"Bedrock",""
287,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B33",57.21,-135.39,"Bedrock",""
288,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B34",57.23,-135.35,"Bedrock",""
289,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B35",57.24,-135.35,"Bedrock",""
290,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B36",57.24,-135.35,"Bedrock",""
291,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B37",57.23,-135.37,"Bedrock",""
292,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B38",57.24,-135.36,"Bedrock",""
294,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B39",57.22,-135.39,"Bedrock",""
297,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B40",57.23,-135.36,"Bedrock",""
298,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Nakwasina Sound","B41",57.23,-135.36,"Bedrock",""
299,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B19",57.15,-135.35,"Bedrock",""
301,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B17",57.16,-135.32,"Bedrock",""
302,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B18",57.17,-135.3,"Bedrock",""
303,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B23",57.18,-135.33,"Bedrock",""
305,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B24",57.18,-135.33,"Bedrock",""
306,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B16",57.16,-135.35,"Bedrock",""
307,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B25",57.15,-135.37,"Bedrock",""
308,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B26",57.14,-135.37,"Bedrock",""
309,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B27",57.14,-135.39,"Bedrock",""
310,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B28",57.14,-135.37,"Bedrock",""
311,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B29",57.14,-135.39,"Bedrock",""
312,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B30",57.14,-135.39,"Bedrock",""
313,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B31",57.16,-135.36,"Bedrock",""
314,"GOA","Gulf of Alaska","southeastern Alaska, Baranof Island, Katlian Bay","B32",57.17,-135.29,"Bedrock",""
315,"GOA","Gulf of Alaska","southeastern Alaska, Neva Strait, Kane Island","B15",57.32,-135.66,"Bedrock",""
316,"GOA","Gulf of Alaska","southeastern Alaska, Neva Strait, Kane Island","B16",57.32,-135.67,"Bedrock",""
317,"GOA","Gulf of Alaska","southeastern Alaska, Neva Strait, Kane Island","B17",57.32,-135.66,"Bedrock",""
318,"GOA","Gulf of Alaska","southeastern Alaska, Neva Strait, Kane Island","B18",57.31,-135.67,"Bedrock",""
320,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Baranof Island, Goddard Hot Springs","B08",56.83,-135.41,"Bedrock",""
321,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Baranof Island, Goddard Hot Springs","B09",56.83,-135.41,"Bedrock",""
322,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Baranof Island, Goddard Hot Springs","B10",56.83,-135.42,"Bedrock",""
323,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Baranof Island, Goddard Hot Springs","B11",56.83,-135.42,"Bedrock",""
324,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Baranof Island, Goddard Hot Springs","B12",56.84,-135.41,"Bedrock",""
325,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Baranof Island, Goddard Hot Springs","B13",56.84,-135.39,"Bedrock",""
326,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Baranof Island, Goddard Hot Springs","B14",56.84,-135.39,"Bedrock",""
327,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Biorka Island","B01",56.84,-135.49,"Bedrock",""
328,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Biorka Island","B02",56.84,-135.49,"Bedrock",""
329,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Biorka Island","B03",56.84,-135.5,"Bedrock",""
330,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Biorka Island","B04",56.84,-135.51,"Bedrock",""
331,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Biorka Island","B05",56.83,-135.53,"Bedrock",""
332,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Biorka Island","B06",56.83,-135.52,"Bedrock",""
333,"GOA","Gulf of Alaska","southeastern Alaska, Biorka Channel, Biorka Island","B07",56.84,-135.49,"Bedrock",""
334,"GOA","Gulf of Alaska","southeastern Alaska, Frederick Sound, The Brothers Islands, Little Brother Island","B15",57.29,-133.79,"Bedrock",""
335,"GOA","Gulf of Alaska","southeastern Alaska, Prince of Wales Island, Klawock Inlet, Alberto Island","B32",55.52,-133.19,"Bedrock",""
336,"GOA","Gulf of Alaska","southeastern Alaska, Klawock Inlet, Ballena Island","B29",55.48,-133.18,"Sand-Gravel",""
337,"GOA","Gulf of Alaska","southeastern Alaska, Klawock Inlet, Ballena Island","B30",55.47,-133.18,"Eelgrass",""
338,"GOA","Gulf of Alaska","southeastern Alaska, Klawock Inlet, Prince of Wales Island, Clam Island","B31",55.52,-133.16,"Eelgrass",""
339,"GOA","Gulf of Alaska","southeastern Alaska, Klawock Inlet, Prince of Wales Island, Wadleigh Island","B33",55.51,-133.14,"Bedrock",""
340,"GOA","Gulf of Alaska","southeastern Alaska, Klawock Inlet, Prince of Wales Island, Wadleigh Island","B34",55.52,-133.14,"Bedrock",""
341,"GOA","Gulf of Alaska","southeastern Alaska, Kupreanof Island, Kah Sheets Bay","B04",56.51,-133.12,"Kelp",""
364,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Echo Cove","B06",58.66,-134.91,"Eelgrass",""
365,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Echo Cove","B05",58.66,-134.91,"Eelgrass",""
366,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Echo Cove","B04",58.67,-134.91,"Eelgrass",""
367,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cascade Point","B02",58.69,-134.93,"Kelp",""
368,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cascade Point","B01",58.7,-134.94,"Kelp",""
369,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cascade Point","B03",58.69,-134.93,"Kelp",""
370,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Bridget Cove, north","B04",58.64,-134.95,"Eelgrass",""
371,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Bridget Cove, north","B02",58.64,-134.95,"Kelp",""
372,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Bridget Cove, north","B01",58.64,-134.95,"Kelp",""
373,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Bridget Cove, south","B06",58.63,-134.94,"Eelgrass",""
374,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Bridget Cove, south","B03",58.63,-134.95,"Kelp",""
375,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Bridget Cove, central","B05",58.63,-134.94,"Eelgrass",""
376,"BEAU","Beaufort Sea","Elson Lagoon, Cooper Island","B08",71.23,-155.68,"Sand-Gravel",""
377,"BEAU","Beaufort Sea","Elson Lagoon, Cooper Island","B10",71.23,-155.63,"Sand-Gravel",""
378,"BEAU","Beaufort Sea","Elson Lagoon, Cooper Island","B12",71.22,-155.58,"Sand-Gravel",""
379,"BEAU","Beaufort Sea","Cooper Island","B07",71.23,-155.71,"Sand-Gravel",""
380,"BEAU","Beaufort Sea","Cooper Island","B09",71.23,-155.63,"Sand-Gravel",""
381,"BEAU","Beaufort Sea","Cooper Island","B11",71.22,-155.58,"Sand-Gravel",""
382,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Sandy Cove","B01",54.16,-165.8,"Sand-Gravel",""
383,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Sandy Cove","B02",54.16,-165.8,"Kelp",""
384,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Sandy Cove","B03",54.16,-165.8,"Sand-Gravel",""
385,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Sandy Cove","B04",54.17,-165.8,"Sand-Gravel",""
386,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Sandy Cove","B05",54.17,-165.8,"Kelp",""
387,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Sandy Cove","B06",54.17,-165.8,"Kelp",""
388,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B07",54.24,-165.61,"Sand-Gravel",""
389,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B08",54.24,-165.6,"Sand-Gravel",""
390,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B09",54.24,-165.6,"Sand-Gravel",""
391,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B10",54.23,-165.62,"Kelp",""
392,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B11",54.23,-165.62,"Kelp",""
393,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B12",54.24,-165.59,"Sand-Gravel",""
394,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B13",54.23,-165.59,"Sand-Gravel",""
395,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B14",54.23,-165.58,"Sand-Gravel",""
396,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B15",54.23,-165.62,"Kelp",""
397,"AI","Aleutian Islands","Akutan Bay, Akun Island, Lost Harbor","B16",54.23,-165.62,"Kelp",""
398,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Akutan Harbor","B17",54.14,-165.73,"Sand-Gravel",""
399,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Akutan Harbor","B18",54.14,-165.73,"Sand-Gravel",""
400,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Akutan Harbor","B19",54.13,-165.75,"Kelp",""
401,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Akutan Harbor","B20",54.11,-165.76,"Sand-Gravel",""
402,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Akutan Harbor","B21",54.11,-165.76,"Sand-Gravel",""
403,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Akutan Harbor","B22",54.12,-165.82,"Sand-Gravel",""
404,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Akutan Harbor","B23",54.11,-165.74,"Kelp",""
405,"AI","Aleutian Islands","Akutan Bay, Akutan Island, Akutan Harbor","B24",54.12,-165.76,"Bedrock",""
407,"AI","Aleutian Islands","Beaver Inlet, Udamat Bay, Sedanka Island","B25",53.8,-166.2,"Sand-Gravel",""
408,"AI","Aleutian Islands","Beaver Inlet, Udamat Bay, Sedanka Island","B26",53.82,-166.21,"Kelp",""
409,"AI","Aleutian Islands","Beaver Inlet, Strait Bay, Sedanka Island","B27",53.78,-166.27,"Kelp",""
411,"AI","Aleutian Islands","Beaver Inlet, Udamat Bay, Sedanka Island","B28",53.77,-166.23,"Kelp",""
412,"AI","Aleutian Islands","Beaver Inlet, Udamat Bay, Sedanka Island","B29",53.78,-166.21,"Kelp",""
413,"AI","Aleutian Islands","Beaver Inlet, Udagak Strait, Unalaska Island","B30",53.73,-166.29,"Bedrock",""
414,"AI","Aleutian Islands","Beaver Inlet, Udagak Strait, Sedanka Island","B31",53.73,-166.29,"Kelp",""
415,"AI","Aleutian Islands","Beaver Inlet, Udagak Strait, Sedanka Island","B32",53.75,-166.29,"Kelp",""
416,"AI","Aleutian Islands","Beaver Inlet, Udagak Bay, Unalaska Island","B33",53.73,-166.32,"Kelp",""
417,"AI","Aleutian Islands","Beaver Inlet, Udagak Bay, Unalaska Island","B34",53.73,-166.32,"Kelp",""
418,"AI","Aleutian Islands","Beaver Inlet, Kisselen Bay, Unalaska Island","B35",53.7,-166.55,"Kelp",""
419,"AI","Aleutian Islands","Beaver Inlet, Kisselen Bay, Unalaska Island","B36",53.71,-166.55,"Bedrock",""
420,"AI","Aleutian Islands","Beaver Inlet, Final Bay, Unalaska Island","B37",53.71,-166.53,"Kelp",""
421,"AI","Aleutian Islands","Beaver Inlet, Final Bay, Unalaska Island","B38",53.7,-166.54,"Kelp",""
422,"AI","Aleutian Islands","Beaver Inlet, Final Bay, Unalaska Island","B39",53.7,-166.53,"Bedrock",""
423,"AI","Aleutian Islands","Beaver Inlet, Uniktali Bay, Unalaska Island","B40",53.79,-166.5,"Kelp",""
424,"AI","Aleutian Islands","Beaver Inlet, Uniktali Bay, Unalaska Island","B41",53.78,-166.52,"Sand-Gravel",""
425,"AI","Aleutian Islands","Beaver Inlet, Uniktali Bay, Unalaska Island","B42",53.78,-166.51,"Bedrock",""
426,"AI","Aleutian Islands","Beaver Inlet, Uniktali Bay, Unalaska Island","B43",53.77,-166.5,"Bedrock",""
427,"AI","Aleutian Islands","Beaver Inlet, Uniktali Bay, Unalaska Island","B44",53.77,-166.48,"Bedrock",""
428,"AI","Aleutian Islands","Unalga Pass, English Bay, Unalaska Island","B45",53.91,-166.27,"Sand-Gravel",""
429,"AI","Aleutian Islands","Unalga Pass, English Bay, Unalaska Island","B46",53.91,-166.27,"Sand-Gravel",""
430,"AI","Aleutian Islands","Unalga Pass, English Bay, Unalaska Island","B47",53.91,-166.26,"Kelp",""
431,"AI","Aleutian Islands","Unalga Pass, English Bay, Unalaska Island","B48",53.91,-166.25,"Kelp",""
432,"AI","Aleutian Islands","Unalga Pass, English Bay, Unalaska Island","B49",53.91,-166.26,"Kelp",""
433,"AI","Aleutian Islands","Unalga Pass, English Bay, Unalaska Island","B50",53.91,-166.26,"Kelp",""
434,"AI","Aleutian Islands","Unalga Pass, Kalekta Bay, Unalaska Island","B51",53.94,-166.34,"Sand-Gravel",""
435,"AI","Aleutian Islands","Unalga Pass, Kalekta Bay, Unalaska Island","B52",53.94,-166.33,"Sand-Gravel",""
436,"AI","Aleutian Islands","Unalga Pass, Kalekta Bay, Unalaska Island","B53",53.94,-166.34,"Sand-Gravel",""
437,"AI","Aleutian Islands","Unalga Pass, Kalekta Bay, Unalaska Island","B54",53.94,-166.34,"Sand-Gravel",""
438,"AI","Aleutian Islands","Reese Bay, Driftwood Bay, Unalaska Island","B55",53.97,-166.84,"Sand-Gravel",""
439,"AI","Aleutian Islands","Reese Bay, Driftwood Bay, Unalaska Island","B56",53.97,-166.83,"Sand-Gravel",""
440,"AI","Aleutian Islands","Reese Bay, Driftwood Bay, Unalaska Island","B57",53.99,-166.82,"Bedrock",""
441,"AI","Aleutian Islands","Reese Bay, Unalaska Island","B58",53.99,-166.71,"Sand-Gravel",""
442,"AI","Aleutian Islands","Reese Bay, Unalaska Island","B59",54,-166.69,"Bedrock",""
443,"AI","Aleutian Islands","Reese Bay, Unalaska Island","B60",54,-166.69,"Bedrock",""
444,"AI","Aleutian Islands","Reese Bay, Unalaska Island","B61",53.99,-166.7,"Sand-Gravel",""
445,"AI","Aleutian Islands","Unalaska Bay, Wide Bay, Unalaska Island","B62",53.94,-166.62,"Sand-Gravel",""
446,"AI","Aleutian Islands","Unalaska Bay, Unalaska Island","B63",53.93,-166.64,"Kelp",""
447,"AI","Aleutian Islands","Unalaska Bay, Broad Bay, Unalaska Island","B64",53.92,-166.64,"Sand-Gravel",""
448,"AI","Aleutian Islands","Unalaska Bay, Broad Bay, Unalaska Island","B65",53.91,-166.64,"Sand-Gravel",""
449,"AI","Aleutian Islands","Unalaska Bay, Nateekin Bay, Unalaska Island","B66",53.88,-166.62,"Sand-Gravel",""
