SiteID,EventID,Date_,RawEvent,GearSpecific,GearBasic,Weather,SetTime,Temperature,Salinity,TidalStage,Comments,ProjectName
1589,6861,7/2/1996,960702119,BSEINE-K,beach seine,,15:45:00,NA,NA,HIGH,,USGS-Robards-KBAY
1582,7702,7/2/1996,B960702001,BSEINE-A,beach seine,,17:30:00,NA,NA,HIGH,,USGS-Kettle
1582,7703,7/2/1996,B960702002,BSEINE-A,beach seine,,18:00:00,NA,NA,HIGH,,USGS-Kettle
1736,6862,7/3/1996,960703001,BSEINE-A,beach seine,,17:55:00,NA,NA,HIGH,,USGS-Harding
1736,6863,7/3/1996,960703002,BSEINE-A,beach seine,,18:40:00,NA,NA,HIGH,,USGS-Harding
1582,7704,7/3/1996,B960703001,BSEINE-A,beach seine,,11:15:00,NA,NA,LOW,,USGS-Kettle
1582,7705,7/3/1996,B960703002,BSEINE-A,beach seine,,10:50:00,NA,NA,LOW,,USGS-Kettle
1589,6864,7/6/1996,960706120,BSEINE-K,beach seine,,14:00:00,NA,NA,LOW,,USGS-Robards-KBAY
1589,6865,7/6/1996,960706121,BSEINE-K,beach seine,,14:20:00,NA,NA,LOW,,USGS-Robards-KBAY
1592,6866,7/8/1996,960708122,BSEINE-K,beach seine,,15:00:00,NA,NA,LOW,,USGS-Robards-KBAY
1592,6867,7/8/1996,960708123,BSEINE-K,beach seine,,15:15:00,NA,NA,LOW,,USGS-Robards-KBAY
1590,6868,7/8/1996,960708124,BSEINE-K,beach seine,,15:45:00,NA,NA,LOW,,USGS-Robards-KBAY
1590,6869,7/8/1996,960708125,BSEINE-K,beach seine,,15:55:00,NA,NA,LOW,,USGS-Robards-KBAY
1590,6870,7/9/1996,960709126,BSEINE-K,beach seine,,10:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,6871,7/9/1996,960709127,BSEINE-K,beach seine,,10:40:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,6872,7/9/1996,960709128,BSEINE-K,beach seine,,15:30:00,NA,NA,LOW,,USGS-Robards-KBAY
1590,6873,7/9/1996,960709129,BSEINE-K,beach seine,,15:45:00,NA,NA,LOW,,USGS-Robards-KBAY
1590,6874,7/9/1996,960709130,BSEINE-K,beach seine,,15:55:00,NA,NA,LOW,,USGS-Robards-KBAY
1582,7706,7/9/1996,B960709001,BSEINE-A,beach seine,,11:05:00,NA,NA,HIGH,,USGS-Kettle
1582,7707,7/9/1996,B960709002,BSEINE-A,beach seine,,11:30:00,NA,NA,HIGH,,USGS-Kettle
1582,7708,7/9/1996,B960709003,BSEINE-A,beach seine,,16:23:00,NA,NA,LOW,,USGS-Kettle
1582,7709,7/9/1996,B960709004,BSEINE-A,beach seine,,16:47:00,NA,NA,LOW,,USGS-Kettle
1767,6875,7/11/1996,960711131,BSEINE-K,beach seine,,12:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1767,6876,7/11/1996,960711132,BSEINE-K,beach seine,,12:40:00,NA,NA,HIGH,,USGS-Robards-KBAY
1777,6877,7/11/1996,960711133,BSEINE-K,beach seine,,13:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1777,6878,7/11/1996,960711134,BSEINE-K,beach seine,,13:15:00,NA,NA,HIGH,,USGS-Robards-KBAY
1774,6879,7/11/1996,960711135,BSEINE-K,beach seine,,13:35:00,NA,NA,HIGH,,USGS-Robards-KBAY
1774,6880,7/11/1996,960711136,BSEINE-K,beach seine,,13:45:00,NA,NA,HIGH,,USGS-Robards-KBAY
1767,6881,7/11/1996,960711137,BSEINE-K,beach seine,,18:30:00,NA,NA,LOW,,USGS-Robards-KBAY
1767,6882,7/11/1996,960711138,BSEINE-K,beach seine,,18:42:00,NA,NA,LOW,,USGS-Robards-KBAY
1777,6883,7/11/1996,960711139,BSEINE-K,beach seine,,19:00:00,NA,NA,LOW,,USGS-Robards-KBAY
1777,6884,7/11/1996,960711140,BSEINE-K,beach seine,,19:10:00,NA,NA,LOW,,USGS-Robards-KBAY
1774,6885,7/11/1996,960711141,BSEINE-K,beach seine,,19:25:00,NA,NA,LOW,,USGS-Robards-KBAY
1774,6886,7/11/1996,960711142,BSEINE-K,beach seine,,19:40:00,NA,NA,LOW,,USGS-Robards-KBAY
1791,6887,7/12/1996,960712143,BSEINE-K,beach seine,,14:05:00,NA,NA,HIGH,,USGS-Robards-KBAY
1791,6888,7/12/1996,960712144,BSEINE-K,beach seine,,14:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1586,6889,7/14/1996,960714003,BSEINE-A,beach seine,,9:00:00,NA,NA,LOW,,USGS-Harding
1586,6890,7/14/1996,960714004,BSEINE-A,beach seine,,9:10:00,NA,NA,LOW,,USGS-Harding
1587,6891,7/14/1996,960714005,BSEINE-A,beach seine,,9:35:00,NA,NA,LOW,,USGS-Harding
1587,6892,7/14/1996,960714006,BSEINE-A,beach seine,,9:45:00,NA,NA,LOW,,USGS-Harding
1731,6893,7/14/1996,960714007,BSEINE-A,beach seine,,10:20:00,NA,NA,LOW,,USGS-Harding
1587,6894,7/14/1996,960714008,BSEINE-A,beach seine,,14:30:00,NA,NA,HIGH,,USGS-Harding
1587,6895,7/14/1996,960714009,BSEINE-A,beach seine,,14:40:00,NA,NA,HIGH,,USGS-Harding
1706,6896,7/14/1996,960714010,BSEINE-A,beach seine,,15:20:00,NA,NA,HIGH,,USGS-Harding
1706,6897,7/14/1996,960714011,BSEINE-A,beach seine,,15:30:00,NA,NA,HIGH,,USGS-Harding
1609,6900,7/14/1996,960714012,BSEINE-A,beach seine,,15:55:00,NA,NA,HIGH,,USGS-Harding
1609,6901,7/14/1996,960714013,BSEINE-A,beach seine,,16:10:00,NA,NA,HIGH,,USGS-Harding
1587,6902,7/15/1996,960715014,BSEINE-A,beach seine,,9:45:00,NA,NA,LOW,,USGS-Harding
1587,6903,7/15/1996,960715015,BSEINE-A,beach seine,,10:00:00,NA,NA,LOW,,USGS-Harding
1582,7710,7/17/1996,B960717003,BSEINE-A,beach seine,,17:57:00,NA,NA,HIGH,,USGS-Kettle
1582,7711,7/17/1996,B960717004,BSEINE-A,beach seine,,18:08:00,NA,NA,HIGH,,USGS-Kettle
1582,7712,7/17/1996,B960717001,BSEINE-A,beach seine,,10:57:00,NA,NA,LOW,,USGS-Kettle
1582,7713,7/17/1996,B960717002,BSEINE-A,beach seine,,11:21:00,NA,NA,LOW,,USGS-Kettle
1586,6904,7/20/1996,960720016,BSEINE-A,beach seine,,18:40:00,NA,NA,HIGH,,USGS-Harding
1586,6905,7/20/1996,960720017,BSEINE-A,beach seine,,19:12:00,NA,NA,HIGH,,USGS-Harding
1589,6906,7/22/1996,960722145,BSEINE-K,beach seine,,7:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1589,6907,7/22/1996,960722146,BSEINE-K,beach seine,,7:45:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,6908,7/23/1996,960723147,BSEINE-K,beach seine,,13:45:00,NA,NA,LOW,,USGS-Robards-KBAY
1710,6909,7/23/1996,960723148,BSEINE-K,beach seine,,13:50:00,NA,NA,LOW,,USGS-Robards-KBAY
1710,6911,7/23/1996,960723150,BSEINE-K,beach seine,,18:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1582,7714,7/23/1996,B960723001,BSEINE-A,beach seine,,9:50:00,NA,NA,HIGH,,USGS-Kettle
1582,7715,7/23/1996,B960723002,BSEINE-A,beach seine,,10:10:00,NA,NA,HIGH,,USGS-Kettle
1590,6912,7/24/1996,960724151,BSEINE-K,beach seine,,10:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,6913,7/24/1996,960724152,BSEINE-K,beach seine,,10:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,6914,7/24/1996,960724154,BSEINE-K,beach seine,,11:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7682,7/24/1996,960724153,BSEINE-K,beach seine,,10:45:00,NA,NA,HIGH,,USGS-Robards-KBAY
1582,7716,7/24/1996,B960724003,BSEINE-A,beach seine,,16:30:00,NA,NA,LOW,,USGS-Kettle
1582,7717,7/24/1996,B960724004,BSEINE-A,beach seine,,16:45:00,NA,NA,LOW,,USGS-Kettle
1593,6915,7/25/1996,960725155,BSEINE-K,beach seine,,11:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1593,6916,7/25/1996,960725156,BSEINE-K,beach seine,,11:15:00,NA,NA,HIGH,,USGS-Robards-KBAY
1593,6917,7/25/1996,960725157,BSEINE-K,beach seine,,11:35:00,NA,NA,HIGH,,USGS-Robards-KBAY
1589,6918,7/25/1996,960725158,BSEINE-K,beach seine,,15:50:00,NA,NA,LOW,,USGS-Robards-KBAY
1734,6919,7/27/1996,960727159,BSEINE-K,beach seine,,13:52:00,NA,NA,HIGH,,USGS-Robards-KBAY
1734,6925,7/27/1996,960727160,BSEINE-K,beach seine,,14:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1766,6920,7/28/1996,960728018,BSEINE-A,beach seine,,13:45:00,NA,NA,HIGH,,USGS-Harding
1586,6921,7/28/1996,960728019,BSEINE-A,beach seine,,14:15:00,NA,NA,HIGH,,USGS-Harding
1586,6922,7/28/1996,960728020,BSEINE-A,beach seine,,14:45:00,NA,NA,HIGH,,USGS-Harding
1586,6923,7/28/1996,960728021,BSEINE-A,beach seine,,15:15:00,NA,NA,HIGH,,USGS-Harding
1586,6924,7/28/1996,960728022,BSEINE-A,beach seine,,15:40:00,NA,NA,HIGH,,USGS-Harding
1732,6926,7/28/1996,960728161,BSEINE-K,beach seine,,14:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1732,6927,7/28/1996,960728162,BSEINE-K,beach seine,,14:15:00,NA,NA,HIGH,,USGS-Robards-KBAY
1732,6928,7/28/1996,960728163,BSEINE-K,beach seine,,15:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1593,6929,7/28/1996,960728164,BSEINE-K,beach seine,,15:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1582,7718,7/28/1996,B960728001,BSEINE-A,beach seine,,19:26:00,NA,NA,LOW,,USGS-Kettle
1582,7719,7/28/1996,B960728002,BSEINE-A,beach seine,,19:40:00,NA,NA,LOW,,USGS-Kettle
1582,7720,7/28/1996,B960728003,BSEINE-A,beach seine,,19:55:00,NA,NA,LOW,,USGS-Kettle
1582,7721,7/28/1996,B960728004,BSEINE-A,beach seine,,20:07:00,NA,NA,LOW,,USGS-Kettle
1582,7722,7/29/1996,B960729001,BSEINE-A,beach seine,,15:50:00,NA,NA,HIGH,,USGS-Kettle
1582,7723,7/29/1996,B960729002,BSEINE-A,beach seine,,16:10:00,NA,NA,HIGH,,USGS-Kettle
1589,6930,7/31/1996,960731165,BSEINE-K,beach seine,,15:52:00,NA,NA,HIGH,,USGS-Robards-KBAY
1589,6931,7/31/1996,960731166,BSEINE-K,beach seine,,16:09:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,6932,7/31/1996,960731167,BSEINE-K,beach seine,,16:38:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,6933,7/31/1996,960731168,BSEINE-K,beach seine,,17:10:00,NA,NA,HIGH,,USGS-Robards-KBAY
1588,6934,8/1/1996,960801169,BSEINE-K,beach seine,,16:17:00,NA,NA,HIGH,,USGS-Robards-KBAY
1588,6935,8/1/1996,960801170,BSEINE-K,beach seine,,16:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1711,6936,8/1/1996,960801171,BSEINE-K,beach seine,,17:10:00,NA,NA,HIGH,,USGS-Robards-KBAY
1711,6937,8/1/1996,960801172,BSEINE-K,beach seine,,17:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1780,6938,8/6/1996,960806173,BSEINE-K,beach seine,,8:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1780,6939,8/6/1996,960806174,BSEINE-K,beach seine,,8:15:00,NA,NA,HIGH,,USGS-Robards-KBAY
1779,6940,8/6/1996,960806175,BSEINE-K,beach seine,,8:50:00,NA,NA,HIGH,,USGS-Robards-KBAY
1779,6941,8/6/1996,960806176,BSEINE-K,beach seine,,9:10:00,NA,NA,HIGH,,USGS-Robards-KBAY
1776,6942,8/6/1996,960806177,BSEINE-K,beach seine,,9:40:00,NA,NA,HIGH,,USGS-Robards-KBAY
1776,6943,8/6/1996,960806178,BSEINE-K,beach seine,,14:30:00,NA,NA,LOW,,USGS-Robards-KBAY
1775,6944,8/7/1996,960807179,BSEINE-K,beach seine,,9:30:00,NA,NA,LOW,,USGS-Robards-KBAY
1775,6945,8/7/1996,960807180,BSEINE-K,beach seine,,9:45:00,NA,NA,LOW,,USGS-Robards-KBAY
1791,6946,8/7/1996,960807182,BSEINE-K,beach seine,,10:30:00,NA,NA,LOW,,USGS-Robards-KBAY
1610,6947,8/7/1996,960807183,BSEINE-K,beach seine,,14:40:00,NA,NA,HIGH,,USGS-Robards-KBAY
1610,6948,8/7/1996,960807184,BSEINE-K,beach seine,,14:50:00,NA,NA,HIGH,,USGS-Robards-KBAY
1539,6949,8/7/1996,960807185,BSEINE-K,beach seine,,15:27:00,NA,NA,HIGH,,USGS-Robards-KBAY
1539,6950,8/7/1996,960807186,BSEINE-K,beach seine,,15:38:00,NA,NA,HIGH,,USGS-Robards-KBAY
1791,7683,8/7/1996,960807181,BSEINE-K,beach seine,,10:15:00,NA,NA,LOW,,USGS-Robards-KBAY
1782,6951,8/9/1996,960809023,BSEINE-A,beach seine,,12:30:00,NA,NA,HIGH,,USGS-Harding
1782,6952,8/9/1996,960809024,BSEINE-A,beach seine,,12:50:00,NA,NA,HIGH,,USGS-Harding
1706,6953,8/9/1996,960809025,BSEINE-A,beach seine,,13:45:00,NA,NA,HIGH,,USGS-Harding
1706,6954,8/9/1996,960809027,BSEINE-A,beach seine,,14:25:00,NA,NA,HIGH,,USGS-Harding
1706,7665,8/9/1996,960809026,BSEINE-C,beach seine,,14:00:00,NA,NA,HIGH,,USGS-Harding
1737,6955,8/12/1996,960812187,BSEINE-K,beach seine,,7:38:00,NA,NA,LOW,,USGS-Robards-KBAY
1737,6956,8/12/1996,960812188,BSEINE-K,beach seine,,7:49:00,NA,NA,LOW,,USGS-Robards-KBAY
1590,6957,8/12/1996,960812189,BSEINE-K,beach seine,,8:00:00,NA,NA,LOW,,USGS-Robards-KBAY
1590,6958,8/12/1996,960812190,BSEINE-K,beach seine,,8:20:00,NA,NA,LOW,,USGS-Robards-KBAY
1589,6959,8/12/1996,960812191,BSEINE-K,beach seine,,8:45:00,NA,NA,LOW,,USGS-Robards-KBAY
1589,6960,8/12/1996,960812192,BSEINE-K,beach seine,,8:57:00,NA,NA,LOW,,USGS-Robards-KBAY
1589,6961,8/12/1996,960812193,BSEINE-K,beach seine,,13:54:00,NA,NA,HIGH,,USGS-Robards-KBAY
1589,6962,8/12/1996,960812194,BSEINE-K,beach seine,,14:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,6963,8/12/1996,960812195,BSEINE-K,beach seine,,14:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,6964,8/12/1996,960812196,BSEINE-K,beach seine,,14:33:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,6965,8/12/1996,960812197,BSEINE-K,beach seine,,14:55:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,6966,8/12/1996,960812198,BSEINE-K,beach seine,,15:10:00,NA,NA,HIGH,,USGS-Robards-KBAY
1713,6967,8/13/1996,960813199,BSEINE-K,beach seine,,8:20:00,NA,NA,LOW,,USGS-Robards-KBAY
1710,6968,8/13/1996,960813200,BSEINE-K,beach seine,,8:40:00,NA,NA,LOW,,USGS-Robards-KBAY
1710,6969,8/13/1996,960813201,BSEINE-K,beach seine,,8:50:00,NA,NA,LOW,,USGS-Robards-KBAY
1713,6970,8/13/1996,960813202,BSEINE-K,beach seine,,14:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,6971,8/13/1996,960813203,BSEINE-K,beach seine,,14:44:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,6972,8/13/1996,960813204,BSEINE-K,beach seine,,15:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1791,6973,8/14/1996,960814205,BSEINE-K,beach seine,,9:23:00,NA,NA,LOW,,USGS-Robards-KBAY
1791,6974,8/14/1996,960814206,BSEINE-K,beach seine,,9:33:00,NA,NA,LOW,,USGS-Robards-KBAY
1776,6975,8/14/1996,960814207,BSEINE-K,beach seine,,9:53:00,NA,NA,LOW,,USGS-Robards-KBAY
1776,6976,8/14/1996,960814208,BSEINE-K,beach seine,,10:05:00,NA,NA,LOW,,USGS-Robards-KBAY
1791,6977,8/14/1996,960814209,BSEINE-K,beach seine,,15:26:00,NA,NA,HIGH,,USGS-Robards-KBAY
1791,6978,8/14/1996,960814210,BSEINE-K,beach seine,,15:38:00,NA,NA,HIGH,,USGS-Robards-KBAY
1776,6979,8/14/1996,960814211,BSEINE-K,beach seine,,15:56:00,NA,NA,HIGH,,USGS-Robards-KBAY
1776,6982,8/14/1996,960814212,BSEINE-K,beach seine,,16:11:00,NA,NA,HIGH,,USGS-Robards-KBAY
1582,7724,8/15/1996,B960815001,BSEINE-A,beach seine,,10:05:00,NA,NA,LOW,,USGS-Kettle
1582,7725,8/15/1996,B960815002,BSEINE-A,beach seine,,10:26:00,NA,NA,LOW,,USGS-Kettle
1582,7726,8/16/1996,B960816003,BSEINE-A,beach seine,,17:15:00,NA,NA,HIGH,,USGS-Kettle
1582,7727,8/16/1996,B960816004,BSEINE-A,beach seine,,17:31:00,NA,NA,HIGH,,USGS-Kettle
1586,6983,8/17/1996,960817028,BSEINE-A,beach seine,,17:00:00,NA,NA,HIGH,,USGS-Harding
1609,6984,8/17/1996,960817029,BSEINE-A,beach seine,,18:05:00,NA,NA,HIGH,,USGS-Harding
1609,6985,8/17/1996,960817030,BSEINE-A,beach seine,,18:40:00,NA,NA,HIGH,,USGS-Harding
1745,6986,8/21/1996,960821213,BSEINE-K,beach seine,,17:53:00,NA,NA,HIGH,,USGS-Robards-KBAY
1745,6987,8/21/1996,960821214,BSEINE-K,beach seine,,18:07:00,NA,NA,HIGH,,USGS-Robards-KBAY
1595,6988,8/21/1996,960821215,BSEINE-K,beach seine,,18:37:00,NA,NA,HIGH,,USGS-Robards-KBAY
1595,6989,8/21/1996,960821216,BSEINE-K,beach seine,,18:49:00,NA,NA,HIGH,,USGS-Robards-KBAY
1743,6990,8/21/1996,960821217,BSEINE-K,beach seine,,19:29:00,NA,NA,HIGH,,USGS-Robards-KBAY
1743,6991,8/21/1996,960821218,BSEINE-K,beach seine,,19:45:00,NA,NA,HIGH,,USGS-Robards-KBAY
1791,6992,8/23/1996,960823219,BSEINE-K,beach seine,,16:06:00,NA,NA,LOW,,USGS-Robards-KBAY
1791,6993,8/23/1996,960823220,BSEINE-K,beach seine,,16:18:00,NA,NA,LOW,,USGS-Robards-KBAY
1776,6994,8/23/1996,960823221,BSEINE-K,beach seine,,16:38:00,NA,NA,LOW,,USGS-Robards-KBAY
1776,6995,8/23/1996,960823222,BSEINE-K,beach seine,,16:51:00,NA,NA,LOW,,USGS-Robards-KBAY
1776,6996,8/23/1996,960823223,BSEINE-K,beach seine,,22:56:00,NA,NA,HIGH,,USGS-Robards-KBAY
1776,6997,8/23/1996,960823224,BSEINE-K,beach seine,,23:11:00,NA,NA,HIGH,,USGS-Robards-KBAY
1582,7728,8/23/1996,B960823001,BSEINE-A,beach seine,,10:39:00,NA,NA,HIGH,,USGS-Kettle
1582,7729,8/23/1996,B960823002,BSEINE-A,beach seine,,11:07:00,NA,NA,HIGH,,USGS-Kettle
1582,7730,8/23/1996,B960823003,BSEINE-A,beach seine,,16:12:00,NA,NA,LOW,,USGS-Kettle
1582,7731,8/23/1996,B960823004,BSEINE-A,beach seine,,16:30:00,NA,NA,LOW,,USGS-Kettle
1776,6998,8/24/1996,960824225,BSEINE-K,beach seine,,11:37:00,NA,NA,HIGH,,USGS-Robards-KBAY
1776,6999,8/24/1996,960824226,BSEINE-K,beach seine,,11:51:00,NA,NA,HIGH,,USGS-Robards-KBAY
1791,7000,8/24/1996,960824227,BSEINE-K,beach seine,,12:06:00,NA,NA,HIGH,,USGS-Robards-KBAY
1791,7001,8/24/1996,960824228,BSEINE-K,beach seine,,12:18:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7002,8/25/1996,960825229,BSEINE-K,beach seine,,12:50:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7003,8/25/1996,960825230,BSEINE-K,beach seine,,13:10:00,NA,NA,HIGH,,USGS-Robards-KBAY
1713,7004,8/25/1996,960825231,BSEINE-K,beach seine,,13:25:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7005,8/25/1996,960825232,BSEINE-K,beach seine,,18:19:00,NA,NA,LOW,,USGS-Robards-KBAY
1713,7006,8/25/1996,960825233,BSEINE-K,beach seine,,18:38:00,NA,NA,LOW,,USGS-Robards-KBAY
1710,7007,8/25/1996,960825234,BSEINE-K,beach seine,,22:57:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7008,8/25/1996,960825235,BSEINE-K,beach seine,,23:05:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,7009,8/27/1996,960827236,BSEINE-K,beach seine,,7:27:00,NA,NA,LOW,,USGS-Robards-KBAY
1737,7010,8/27/1996,960827237,BSEINE-K,beach seine,,7:45:00,NA,NA,LOW,,USGS-Robards-KBAY
1738,7011,8/27/1996,960827238,BSEINE-K,beach seine,,8:45:00,NA,NA,LOW,,USGS-Robards-KBAY
1589,7012,8/27/1996,960827240,BSEINE-K,beach seine,,8:58:00,NA,NA,LOW,,USGS-Robards-KBAY
1589,7013,8/27/1996,960827241,BSEINE-K,beach seine,,9:18:00,NA,NA,LOW,,USGS-Robards-KBAY
1589,7014,8/27/1996,960827242,BSEINE-K,beach seine,,14:54:00,NA,NA,HIGH,,USGS-Robards-KBAY
1589,7015,8/27/1996,960827243,BSEINE-K,beach seine,,15:03:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,7016,8/27/1996,960827244,BSEINE-K,beach seine,,15:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,7017,8/27/1996,960827245,BSEINE-K,beach seine,,15:31:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7018,8/27/1996,960827246,BSEINE-K,beach seine,,15:45:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7019,8/27/1996,960827247,BSEINE-K,beach seine,,15:53:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7020,8/27/1996,960827248,BSEINE-K,beach seine,,16:03:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7684,8/27/1996,960827239,BSEINE-K,beach seine,,8:55:00,NA,NA,LOW,,USGS-Robards-KBAY
1582,7732,8/29/1996,B960829003,BSEINE-A,beach seine,,16:12:00,NA,NA,HIGH,,USGS-Kettle
1582,7733,8/29/1996,B960829004,BSEINE-A,beach seine,,16:31:00,NA,NA,HIGH,,USGS-Kettle
1582,7734,8/29/1996,B960829001,BSEINE-A,beach seine,,10:02:00,NA,NA,LOW,,USGS-Kettle
1582,7735,8/29/1996,B960829002,BSEINE-A,beach seine,,10:22:00,NA,NA,LOW,,USGS-Kettle
1582,7736,9/8/1996,B960908001,BSEINE-A,beach seine,,12:15:00,NA,NA,HIGH,,USGS-Kettle
1582,7737,9/8/1996,B960908002,BSEINE-A,beach seine,,15:36:00,NA,NA,HIGH,,USGS-Kettle
1582,7738,9/8/1996,B960908003,BSEINE-A,beach seine,,18:37:00,NA,NA,LOW,,USGS-Kettle
1582,7739,9/8/1996,B960908004,BSEINE-A,beach seine,,19:03:00,NA,NA,LOW,,USGS-Kettle
1791,7021,9/12/1996,960912249,BSEINE-K,beach seine,,14:50:00,NA,NA,HIGH,,USGS-Robards-KBAY
1791,7022,9/12/1996,960912250,BSEINE-K,beach seine,,15:05:00,NA,NA,HIGH,,USGS-Robards-KBAY
1776,7023,9/12/1996,960912251,BSEINE-K,beach seine,,15:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1776,7685,9/12/1996,960912252,BSEINE-K,beach seine,,15:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1713,7024,9/13/1996,960913253,BSEINE-K,beach seine,,14:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7025,9/13/1996,960913254,BSEINE-K,beach seine,,15:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7026,9/13/1996,960913255,BSEINE-K,beach seine,,15:15:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7027,9/13/1996,960913256,BSEINE-K,beach seine,,15:50:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7028,9/13/1996,960913257,BSEINE-K,beach seine,,15:58:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,7029,9/13/1996,960913258,BSEINE-K,beach seine,,16:10:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,7030,9/13/1996,960913259,BSEINE-K,beach seine,,16:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7031,9/13/1996,960913260,BSEINE-K,beach seine,,16:35:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7032,9/13/1996,960913261,BSEINE-K,beach seine,,16:44:00,NA,NA,HIGH,,USGS-Robards-KBAY
1713,7033,9/27/1996,960927262,BSEINE-K,beach seine,,14:25:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7034,9/27/1996,960927263,BSEINE-K,beach seine,,14:40:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7035,9/27/1996,960927264,BSEINE-K,beach seine,,15:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7036,9/27/1996,960927265,BSEINE-K,beach seine,,15:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7037,9/27/1996,960927266,BSEINE-K,beach seine,,15:48:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7038,9/27/1996,960927267,BSEINE-K,beach seine,,16:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1777,7039,10/10/1996,961010268,BSEINE-K,beach seine,,14:50:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7040,10/27/1996,961027270,BSEINE-K,beach seine,,12:45:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7041,10/27/1996,961027271,BSEINE-K,beach seine,,13:10:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7042,10/27/1996,961027272,BSEINE-K,beach seine,,13:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7043,10/27/1996,961027273,BSEINE-K,beach seine,,13:40:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7044,10/27/1996,961027274,BSEINE-K,beach seine,,13:48:00,NA,NA,HIGH,,USGS-Robards-KBAY
1713,7045,10/27/1996,961027275,BSEINE-K,beach seine,,14:00:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7686,10/27/1996,961027269,BSEINE-K,beach seine,,12:35:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7046,12/11/1996,961211276,BSEINE-K,beach seine,,13:35:00,NA,NA,HIGH,,USGS-Robards-KBAY
1737,7047,12/11/1996,961211278,BSEINE-K,beach seine,,14:05:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7048,12/11/1996,961211279,BSEINE-K,beach seine,,14:20:00,NA,NA,HIGH,,USGS-Robards-KBAY
1738,7049,12/11/1996,961211280,BSEINE-K,beach seine,,14:30:00,NA,NA,HIGH,,USGS-Robards-KBAY
1710,7050,12/11/1996,961211283,BSEINE-K,beach seine,,15:25:00,NA,NA,HIGH,,USGS-Robards-KBAY
1590,7687,12/11/1996,961211277,BSEINE-K,beach seine,,13:50:00,NA,NA,HIGH,,USGS-Robards-KBAY
